5.739757692271978302e-03,6.020095713893853367e-03,5.739757693091832903e-03,6.020095714713707968e-03,1.310666661233265886e-03,1.354101941174020362e-03,1.311757975292835842e-03,1.351840213951466989e-03,3.117327239687992576e-03,3.314147720374686044e-03,5.816057884253987583e-09,5.838393680087822585e-09,0.000000000000000000e+00,0.000000000000000000e+00,8.198548842997447171e-13,8.198548842997447171e-13,2.621567687747760278e+00,2.707841801859360853e+00,2.622415927429378790e+00,2.706466652781601034e+00,2.623921588478066003e+00,2.703496866771947893e+00,1.245585727691650391e+01,1.000000000000000000e+00
1.023830391941858357e-05,1.220698716995649810e-05,1.023830553089294153e-05,1.220698878143085605e-05,2.196256408346886561e-06,2.246744335814710609e-06,3.007723404534226011e-06,3.282850031856983094e-06,5.034048940483667323e-06,6.677071794998052096e-06,2.751660538038474058e-10,3.210072867517723031e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.611474358504493976e-12,1.611474358504493976e-12,4.259134387961742083e-03,4.283632203129876526e-03,3.960550348840677012e-03,3.794736199047950807e-03,4.895208927945485927e-03,5.048647876146409620e-03,1.659601889610290527e+03,2.810000000000000000e+02
3.663992664676998340e-05,3.951264637307244724e-05,3.663992828449727035e-05,3.951264801079973419e-05,1.244564277271927375e-05,1.329028696086624764e-05,1.675421262137845641e-05,1.753418895892431851e-05,7.439441110755115182e-06,8.687532325470794135e-06,6.301419171397004621e-10,6.381278110903597180e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.637727286889682657e-12,1.637727286889682657e-12,2.508364156449619659e-02,2.673847582598281800e-02,2.616708319912937342e-02,2.777210585753111735e-02,3.158943786271205256e-02,3.329425455460575944e-02,1.727565375328063965e+03,2.910000000000000000e+02
1.883858980765779341e-05,1.708831495094734765e-05,1.883859145233864827e-05,1.708831659562820251e-05,4.935550140887203265e-06,4.501501502941819915e-06,5.503114899392492865e-06,5.405833703352138648e-06,8.399372890559815211e-06,7.180496466940172479e-06,5.518768182836459932e-10,4.832777132190343004e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.644680855962660260e-12,1.644680855962660260e-12,9.517443444124487617e-03,8.751077485837985628e-03,8.617138195563638081e-03,8.123347437611205465e-03,9.288426388465623185e-03,9.242162188001876166e-03,1.795397031068801880e+03,3.010000000000000000e+02
9.189207176022136175e-06,8.042842846741535934e-06,9.189208840109374746e-06,8.042844510828774506e-06,7.776638397094503315e-07,7.693028523125896303e-07,1.642928515186162352e-06,1.598058613254345256e-06,6.768431998057225223e-06,5.675291455382134391e-06,1.828230692995598426e-10,1.899257924664633657e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.664087238634696164e-12,1.664087238634696164e-12,1.300201550822197277e-03,1.309919580641252627e-03,6.575609599554577481e-04,7.374566630347282985e-04,1.642986067604147032e-03,1.710472926302962710e-03,1.865425221920013428e+03,3.110000000000000000e+02
8.741775757053631517e-06,8.421508270359051655e-06,8.741777436515473534e-06,8.421509949820893672e-06,9.821091831518605653e-07,1.018811478432516004e-06,1.644053299207954169e-06,1.634102557060106953e-06,6.115413003712675502e-06,5.768391441814458904e-06,2.002709811402739744e-10,2.027930519710567008e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.679461842562689313e-12,1.679461842562689313e-12,1.707736436980888169e-03,1.771494409570770288e-03,1.029877530834987518e-03,1.067675539914710731e-03,1.830915637088389872e-03,1.748117685696916118e-03,1.933514148712158203e+03,3.210000000000000000e+02
1.649643651147141463e-05,1.498108679514386609e-05,1.649643822358398644e-05,1.498108850725643959e-05,4.628006139291508848e-06,4.015993805070942016e-06,5.100209029662686740e-06,5.166077661368830901e-06,6.767865045203585399e-06,5.798651207328882344e-06,3.562973136351794747e-10,3.641213752112946577e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.712112573002135399e-12,1.712112573002135399e-12,8.981999229423160216e-03,7.826539095507440910e-03,8.280602134613773008e-03,7.356836121062677522e-03,8.816852920150483608e-03,8.723051495998316099e-03,1.999656931400299072e+03,3.310000000000000000e+02
7.427441861724010249e-06,7.398286094692896371e-06,7.427443593993106617e-06,7.398287826961992740e-06,9.281667682490380704e-07,1.034534511939222893e-06,1.792642058465487477e-06,1.701075400684490315e-06,4.706451940020250338e-06,4.662441625337649505e-06,1.810949892339885568e-10,2.345567315340890363e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.732269096212484706e-12,1.732269096212484706e-12,1.635320881050758611e-03,1.829770097813016895e-03,1.083005634107725912e-03,1.197036247852099585e-03,2.084989748306266544e-03,1.968646142237315787e-03,2.070039968729019165e+03,3.410000000000000000e+02
8.103232853744283528e-05,7.572495513009678083e-05,8.103233028879253802e-05,7.572495688144648357e-05,3.934967710127101941e-05,3.650099777579502352e-05,3.024287961790416259e-05,2.857139849542869681e-05,1.143870926916885508e-05,1.065151085656378089e-05,1.062549098809450875e-09,1.048002309278227480e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.751349701612787153e-12,1.751349701612787153e-12,7.709458589473891510e-02,7.166259280802886322e-02,7.096179656507431432e-02,6.655758772788242239e-02,5.916671947710879648e-02,5.597029597486054969e-02,2.137914273500442505e+03,3.510000000000000000e+02
7.834989278552326273e-06,7.455305539819902783e-06,7.834991057362157842e-06,7.455307318629733505e-06,1.459288856026565460e-06,1.426465676552692200e-06,1.627888816829442184e-06,1.857076213043911436e-06,4.747578268499143409e-06,4.171469951949691380e-06,2.333371971769271052e-10,2.936982736070734440e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.778809830964999397e-12,1.778809830964999397e-12,2.629850338202386652e-03,2.587180829234913930e-03,1.796530968683018306e-03,1.860624687339154952e-03,1.920092880139564724e-03,2.335655973201403862e-03,2.206085528850555420e+03,3.610000000000000000e+02
1.317999523211126506e-05,1.095997392200067863e-05,1.317999701816594053e-05,1.095997570805535410e-05,2.732874673050534459e-06,2.879700839172266501e-06,3.830657821716859026e-06,3.406966085203457585e-06,6.616146936700451425e-06,4.672978690184535841e-06,3.158006434208664718e-10,3.283074404167808425e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.786054675597970118e-12,1.786054675597970118e-12,5.301306036039291764e-03,5.519115285737684166e-03,4.969178377773241818e-03,4.852488091940119000e-03,6.350759458589365358e-03,5.411171337454253986e-03,2.274039185523986816e+03,3.710000000000000000e+02
9.500494258264499651e-06,9.605109766526023353e-06,9.500496079235235233e-06,9.605111587496758936e-06,2.350939390965417836e-06,2.482663693467598477e-06,3.570496720964842859e-06,3.220354658297082582e-06,3.578800498776945045e-06,3.901836868797538243e-06,2.576475572946196478e-10,2.545459638027930971e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.820970735917814409e-12,1.820970735917814409e-12,4.547265964986755421e-03,4.751220589637535421e-03,4.261814606785572362e-03,4.202986066910183692e-03,5.766325042776173325e-03,5.082997623381453785e-03,2.339930661439895630e+03,3.810000000000000000e+02
7.443416513925870367e-06,7.607510118585910554e-06,7.443418357250212850e-06,7.607511961910253037e-06,1.726999384211582724e-06,1.939588073028787967e-06,2.030485599179354822e-06,2.023749060441985476e-06,3.685686809882476230e-06,3.643927798943371297e-06,2.447206524569812520e-10,2.451861717650115289e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.843324342897506518e-12,1.843324342897506518e-12,3.185443536328845526e-03,3.571353904396476313e-03,2.416966855927210611e-03,2.663929466444169957e-03,2.664824628474553748e-03,2.664369099696825647e-03,2.407867947578430176e+03,3.910000000000000000e+02
8.684104311634830516e-06,7.688405296333817053e-06,8.684106172884127427e-06,7.688407157583113964e-06,1.638571458472470831e-06,1.568793809932704408e-06,3.027484327032491153e-06,2.697901555105204735e-06,4.017796920905791347e-06,3.421441989655985651e-06,2.516052240770607727e-10,2.679416399228651212e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.861249296252211020e-12,1.861249296252211020e-12,3.086567520310271560e-03,2.977514124206156760e-03,2.703275044226308588e-03,2.653854331177249015e-03,4.410873078603844838e-03,4.014254652782242409e-03,2.475861287593841553e+03,4.010000000000000000e+02
1.587654016578291706e-05,1.472077763192682134e-05,1.587654203410320097e-05,1.472077950024710525e-05,6.079394185937302260e-06,5.142413398472550992e-06,5.343456268385220347e-06,4.885619667772984215e-06,4.453282485783397147e-06,4.692325026844976239e-06,4.072256769985629848e-10,4.195388363109211718e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.868320284228032585e-12,1.868320284228032585e-12,1.172018265983142994e-02,9.946113963318431450e-03,1.034555174434389352e-02,8.895108506233881732e-03,9.324903587630406845e-03,8.448513785632638315e-03,2.543652174234390259e+03,4.110000000000000000e+02
5.620357372162707789e-06,5.812982849254004867e-06,5.620359267182029238e-06,5.812984744273326316e-06,8.591839710391641035e-07,8.525666525174680399e-07,1.545564174492417658e-06,1.562567882218745030e-06,3.215429593434322331e-06,3.397636213424557745e-06,1.796331968033384636e-10,2.121010932338153445e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.895019321738005329e-12,1.895019321738005329e-12,1.506783269169792612e-03,1.495058896841969676e-03,9.568762634432284456e-04,9.529620622805358866e-04,1.849177486656709314e-03,1.771405973337197284e-03,2.616501495361328125e+03,4.210000000000000000e+02
1.007862542058966859e-05,8.505959083954127005e-06,1.007862734883746406e-05,8.505961012201922476e-06,2.985228013006219018e-06,2.503864422562952684e-06,2.972338071801064088e-06,2.899020738278552454e-06,4.120760586224401438e-06,3.102777456237083811e-06,2.987495579841753555e-10,2.964668755368434719e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.928247794757274681e-12,1.928247794757274681e-12,5.665812242089754598e-03,4.770952286995433674e-03,4.755785437938635229e-03,4.103333340901062394e-03,4.673158000504567915e-03,4.529403713535422142e-03,2.691316154956817627e+03,4.310000000000000000e+02
4.831969550078677864e-06,5.211231464096953901e-06,4.831971492231799031e-06,5.211233406250075068e-06,7.921264192863170612e-07,7.980297453206193690e-07,1.366278787766558011e-06,1.460068621885656377e-06,2.673337475362283172e-06,2.952908484972934227e-06,2.268676635195148315e-10,2.246119177440159015e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.942153120915653903e-12,1.942153120915653903e-12,1.370258502080484676e-03,1.377028431525032697e-03,8.458348196115687790e-04,8.137124624037113136e-04,1.546693160966144953e-03,1.594439368284996262e-03,2.766477781057357788e+03,4.410000000000000000e+02
6.279627855395871771e-06,5.475052946175355818e-06,6.279629838870191686e-06,5.475054929649675733e-06,1.234377301999434208e-06,1.179462645001200048e-06,1.740620522265149284e-06,1.568191405495191690e-06,3.304421568693997773e-06,2.727169260363535738e-06,2.084624372908850429e-10,2.296353154275644481e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.983474319923506451e-12,1.983474319923506451e-12,2.196480081664660931e-03,2.116138609846075162e-03,1.450390037333095135e-03,1.442083127989512688e-03,2.074277233231418792e-03,1.860237075334250385e-03,2.840686965465545654e+03,4.510000000000000000e+02
4.015970405820654933e-06,4.317698342639973511e-06,4.015972432136103916e-06,4.317700368955422494e-06,5.580790726418987203e-07,5.991635781748620462e-07,1.188811258521925952e-06,1.287473743857420853e-06,2.268896221338660869e-06,2.430861834077543040e-06,1.838533181698922540e-10,1.991865301473168211e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.026315448946217936e-12,2.026315448946217936e-12,9.153370447199855355e-04,9.898444027355648728e-04,4.199552099930511191e-04,4.583834912146463026e-04,1.169588401737970632e-03,1.284298439776375379e-03,2.917432104349136353e+03,4.610000000000000000e+02
3.806606853940217461e-06,4.300783364006208515e-06,3.806608932965975333e-06,4.300785443031966388e-06,7.432840742320336422e-07,6.792333414091229728e-07,1.145047859465739705e-06,1.291262534240146616e-06,1.918102423362909895e-06,2.330101464769098032e-06,1.724968795342590911e-10,1.860235878403085671e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.079025757786915363e-12,2.079025757786915363e-12,1.259181062431727165e-03,1.144786470677594623e-03,6.367933327060955025e-04,5.957772191024711091e-04,1.100453005175625271e-03,1.311831541404836392e-03,2.994133612394332886e+03,4.710000000000000000e+02
8.662611412191040841e-06,9.331218910531585917e-06,8.662613563751480052e-06,9.331221062092025128e-06,2.708837430262998909e-06,2.908827628042730542e-06,3.408998043913271017e-06,3.787516349846277461e-06,2.544528510651626499e-06,2.634536724656207601e-06,2.474273631433532453e-10,3.382079863704129533e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.151560439731781783e-12,2.151560439731781783e-12,5.199854955975784926e-03,5.605103898940628701e-03,4.668238535599032908e-03,5.086451553387635709e-03,5.579177486842452904e-03,6.148421107437185285e-03,3.068085224628448486e+03,4.810000000000000000e+02
6.958845072228057054e-06,7.004763798985110764e-06,6.958847322563256270e-06,7.004766049320309980e-06,1.969678935479055042e-06,2.051416548883412013e-06,2.490829841325288686e-06,2.811510079652856497e-06,2.498096684803275752e-06,2.141555547984932625e-06,2.396106204372842579e-10,2.816224639093665245e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.250335199310357488e-12,2.250335199310357488e-12,3.729014413681878796e-03,3.914705398999373566e-03,3.257465431393307548e-03,3.464314284067852162e-03,3.879728066442852778e-03,4.354691015539195742e-03,3.140180573940277100e+03,4.910000000000000000e+02
4.545181652332879770e-06,4.856888201812714463e-06,4.545184011651970403e-06,4.856890561131805096e-06,1.043115460130923323e-06,1.080066257581651103e-06,1.434654863943653847e-06,1.650565098159018519e-06,2.067245601177007879e-06,2.126079543911146009e-06,1.657270812946306650e-10,1.773021608986118500e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.359319090589965052e-12,2.359319090589965052e-12,1.887867725044109057e-03,1.964220221192456740e-03,1.360611661426614286e-03,1.453320959099696713e-03,1.784994644746020279e-03,2.102151143203087862e-03,3.213766891241073608e+03,5.010000000000000000e+02
3.388563051365599279e-06,3.561438709787980380e-06,3.388565565649993993e-06,3.561441224072375094e-06,6.225161388462943989e-07,6.124297674775115821e-07,1.077105969240970686e-06,1.089772664006664110e-06,1.688809076303085253e-06,1.859095394980501132e-06,1.318669752493248490e-10,1.408833233037263693e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.514284394700903465e-12,2.514284394700903465e-12,1.044195247237962674e-03,1.040873090637919798e-03,4.965951884614216646e-04,5.523867701724318856e-04,1.043360362669262797e-03,1.098505702205786845e-03,3.289876288890838623e+03,5.110000000000000000e+02
5.045744828660717265e-06,4.385553391487887594e-06,5.045747523790807267e-06,4.385556086617977596e-06,1.081914266984642603e-06,1.063466112485567101e-06,1.483628648481340048e-06,1.552642477885616354e-06,2.479918309385397444e-06,1.769166894440745245e-06,2.836038093370827203e-10,2.779066759587176842e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.695130089688334278e-12,2.695130089688334278e-12,1.990537620390526400e-03,1.959956993754206206e-03,1.532117165216564762e-03,1.534925907868457196e-03,2.076460804602077263e-03,2.117642370925081324e-03,3.364105440378189087e+03,5.210000000000000000e+02
3.014627135429167638e-06,2.944343012187813972e-06,3.014630044188018064e-06,2.944345920946664398e-06,4.731083415348669979e-07,4.623009962233155418e-07,8.534879194102633426e-07,9.104341713680790902e-07,1.687874699428746040e-06,1.571434208182065604e-06,1.561750552913878309e-10,1.736364143539097602e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.908758850291251142e-12,2.908758850291251142e-12,8.029871189328583684e-04,7.904904886050092378e-04,4.388214309368793260e-04,4.482465549677072778e-04,9.046812459861028593e-04,9.812699682439200450e-04,3.439857828378677368e+03,5.310000000000000000e+02
2.224105436619795014e-06,2.345940242175179469e-06,2.224108606207451605e-06,2.345943411762836059e-06,3.292662781219712433e-07,3.387812796888321281e-07,5.704740884329928715e-07,6.397088491101724199e-07,1.324244435724589146e-06,1.367289542727191115e-06,1.206343402418786738e-10,1.605706489836604696e-10,0.000000000000000000e+00,0.000000000000000000e+00,3.169587656423743156e-12,3.169587656423743156e-12,5.718320417850520721e-04,5.855682968283599209e-04,3.401314189491387542e-04,3.517953675276105203e-04,6.397277754683482632e-04,7.184708365673449356e-04,3.515257693052291870e+03,5.410000000000000000e+02
9.719896163302513637e-07,1.004610187296884291e-06,9.719930488018714295e-07,1.004613619768504357e-06,1.697940094895189728e-07,1.900867718323617442e-07,2.637735260130755065e-07,2.920349679088895070e-07,5.383206939320735644e-07,5.223424399562229692e-07,1.013868955834387225e-10,1.460075994102044866e-10,0.000000000000000000e+00,0.000000000000000000e+00,3.432471620055812982e-12,3.432471620055812982e-12,3.302708330331169547e-04,3.643347220615123189e-04,3.360388498836849500e-04,3.362521689526394141e-04,4.335947099835889382e-04,4.716295866142670296e-04,3.589294130802154541e+03,5.510000000000000000e+02
7.148597081701471970e-07,7.247540726500073421e-07,7.148632285184925245e-07,7.247575929983526696e-07,2.021020270142334729e-07,1.767625799417149129e-07,2.218593724341395119e-07,2.291893953259298659e-07,2.907933015304805704e-07,3.186948867169170855e-07,1.050071912935726113e-10,1.072106654454061412e-10,0.000000000000000000e+00,0.000000000000000000e+00,3.520348345356591638e-12,3.520348345356591638e-12,3.820504886866601382e-04,3.405298471282718325e-04,3.259303254005621727e-04,3.126867040646306604e-04,3.673373122689606047e-04,3.691642848907549261e-04,3.664742242574691772e+03,5.610000000000000000e+02
